,type,filter_col,size,train_score,test_score,additional_col_0,additional_col_1,additional_col_2,additional_col_3,additional_col_4,additional_col_5,additional_col_6,additional_col_7,additional_col_8,additional_col_9,additional_col_10
6344,high,mid,639,0.9051312288395345,0.9132069239563831,Mall_Nearest_Distance,Hawker_Within_500m,sec_sch_nearest_dist,cutoff_point,affiliation,,,,,,
6345,high,mid,639,0.9017001614153575,0.9086482732649984,Mall_Nearest_Distance,bus_interchange,mrt_interchange,pri_sch_affiliation,sec_sch_nearest_dist,,,,,,
6346,high,mid,639,0.9007826393863333,0.9008141118406038,Mall_Nearest_Distance,bus_interchange,mrt_interchange,pri_sch_affiliation,cutoff_point,,,,,,
6347,high,mid,639,0.899949345628757,0.9038427943190187,Mall_Nearest_Distance,bus_interchange,mrt_interchange,pri_sch_affiliation,affiliation,,,,,,
6348,high,mid,639,0.9026400020346375,0.9041130224546147,Mall_Nearest_Distance,bus_interchange,mrt_interchange,sec_sch_nearest_dist,cutoff_point,,,,,,
6349,high,mid,639,0.9024775716408652,0.9078869498458337,Mall_Nearest_Distance,bus_interchange,mrt_interchange,sec_sch_nearest_dist,affiliation,,,,,,
6350,high,mid,639,0.9007023711270684,0.8997140049030566,Mall_Nearest_Distance,bus_interchange,mrt_interchange,cutoff_point,affiliation,,,,,,
6351,high,mid,639,0.9020244895877944,0.9101484573654552,Mall_Nearest_Distance,bus_interchange,pri_sch_affiliation,sec_sch_nearest_dist,cutoff_point,,,,,,
6352,high,mid,639,0.901829909265191,0.9085450673513396,Mall_Nearest_Distance,bus_interchange,pri_sch_affiliation,sec_sch_nearest_dist,affiliation,,,,,,
6353,high,mid,639,0.9018360021425826,0.9048309283465223,Mall_Nearest_Distance,bus_interchange,pri_sch_affiliation,cutoff_point,affiliation,,,,,,
6354,high,mid,639,0.9025027669513017,0.9047194428405844,Mall_Nearest_Distance,bus_interchange,sec_sch_nearest_dist,cutoff_point,affiliation,,,,,,
6355,high,mid,639,0.9029426214270346,0.9121466411178488,Mall_Nearest_Distance,mrt_interchange,pri_sch_affiliation,sec_sch_nearest_dist,cutoff_point,,,,,,
6356,high,mid,639,0.9023387422934229,0.9086016268536905,Mall_Nearest_Distance,mrt_interchange,pri_sch_affiliation,sec_sch_nearest_dist,affiliation,,,,,,
6357,high,mid,639,0.9009902223962667,0.9020858729084684,Mall_Nearest_Distance,mrt_interchange,pri_sch_affiliation,cutoff_point,affiliation,,,,,,
6358,high,mid,639,0.9027219486733422,0.9064994193172715,Mall_Nearest_Distance,mrt_interchange,sec_sch_nearest_dist,cutoff_point,affiliation,,,,,,
6359,high,mid,639,0.902150088416803,0.9103573317717494,Mall_Nearest_Distance,pri_sch_affiliation,sec_sch_nearest_dist,cutoff_point,affiliation,,,,,,
6360,high,mid,639,0.9008319891534833,0.9108154100232095,Mall_Within_500m,Hawker_Nearest_Distance,Hawker_Within_500m,bus_interchange,mrt_interchange,,,,,,
6361,high,mid,639,0.9008952758945485,0.9089924261875317,Mall_Within_500m,Hawker_Nearest_Distance,Hawker_Within_500m,bus_interchange,pri_sch_affiliation,,,,,,
6362,high,mid,639,0.9022151062131949,0.9149437169673985,Mall_Within_500m,Hawker_Nearest_Distance,Hawker_Within_500m,bus_interchange,sec_sch_nearest_dist,,,,,,
6363,high,mid,639,0.9021454056563338,0.9110045290936447,Mall_Within_500m,Hawker_Nearest_Distance,Hawker_Within_500m,bus_interchange,cutoff_point,,,,,,
6364,high,mid,639,0.9015793445309409,0.9114346822734579,Mall_Within_500m,Hawker_Nearest_Distance,Hawker_Within_500m,bus_interchange,affiliation,,,,,,
6365,high,mid,639,0.9004069266757252,0.907064131901701,Mall_Within_500m,Hawker_Nearest_Distance,Hawker_Within_500m,mrt_interchange,pri_sch_affiliation,,,,,,
6366,high,mid,639,0.9013633568040912,0.9128076655606276,Mall_Within_500m,Hawker_Nearest_Distance,Hawker_Within_500m,mrt_interchange,sec_sch_nearest_dist,,,,,,
6367,high,mid,639,0.9020941994696584,0.909986704667941,Mall_Within_500m,Hawker_Nearest_Distance,Hawker_Within_500m,mrt_interchange,cutoff_point,,,,,,
6368,high,mid,639,0.9011202936282087,0.9113914826656079,Mall_Within_500m,Hawker_Nearest_Distance,Hawker_Within_500m,mrt_interchange,affiliation,,,,,,
6369,high,mid,639,0.9009928599707762,0.9127403970681656,Mall_Within_500m,Hawker_Nearest_Distance,Hawker_Within_500m,pri_sch_affiliation,sec_sch_nearest_dist,,,,,,
6370,high,mid,639,0.9018162102648338,0.9136249480827898,Mall_Within_500m,Hawker_Nearest_Distance,Hawker_Within_500m,pri_sch_affiliation,cutoff_point,,,,,,
6371,high,mid,639,0.9013432590178017,0.9135164488798346,Mall_Within_500m,Hawker_Nearest_Distance,Hawker_Within_500m,pri_sch_affiliation,affiliation,,,,,,
6372,high,mid,639,0.9025161126395779,0.91259671935059,Mall_Within_500m,Hawker_Nearest_Distance,Hawker_Within_500m,sec_sch_nearest_dist,cutoff_point,,,,,,
6373,high,mid,639,0.9014331112176024,0.9134950591484242,Mall_Within_500m,Hawker_Nearest_Distance,Hawker_Within_500m,sec_sch_nearest_dist,affiliation,,,,,,
6374,high,mid,639,0.9018595844351033,0.9099502843265771,Mall_Within_500m,Hawker_Nearest_Distance,Hawker_Within_500m,cutoff_point,affiliation,,,,,,
6375,high,mid,639,0.9003563170989369,0.908407307759878,Mall_Within_500m,Hawker_Nearest_Distance,bus_interchange,mrt_interchange,pri_sch_affiliation,,,,,,
6376,high,mid,639,0.9005883785013102,0.9051110180078695,Mall_Within_500m,Hawker_Nearest_Distance,bus_interchange,mrt_interchange,sec_sch_nearest_dist,,,,,,
6377,high,mid,639,0.90143595830192,0.9040091896863656,Mall_Within_500m,Hawker_Nearest_Distance,bus_interchange,mrt_interchange,cutoff_point,,,,,,
6378,high,mid,639,0.8999937018827397,0.9050691694106632,Mall_Within_500m,Hawker_Nearest_Distance,bus_interchange,mrt_interchange,affiliation,,,,,,
6379,high,mid,639,0.900323050193909,0.9097679557324743,Mall_Within_500m,Hawker_Nearest_Distance,bus_interchange,pri_sch_affiliation,sec_sch_nearest_dist,,,,,,
6380,high,mid,639,0.9004172161504879,0.9081462891853881,Mall_Within_500m,Hawker_Nearest_Distance,bus_interchange,pri_sch_affiliation,cutoff_point,,,,,,
6381,high,mid,639,0.9000524941410292,0.9081775382005804,Mall_Within_500m,Hawker_Nearest_Distance,bus_interchange,pri_sch_affiliation,affiliation,,,,,,
6382,high,mid,639,0.9008855003632619,0.9062603168885616,Mall_Within_500m,Hawker_Nearest_Distance,bus_interchange,sec_sch_nearest_dist,cutoff_point,,,,,,
6383,high,mid,639,0.9002569230422179,0.9048599221648901,Mall_Within_500m,Hawker_Nearest_Distance,bus_interchange,sec_sch_nearest_dist,affiliation,,,,,,
6384,high,mid,639,0.9009147473848081,0.9055052611640503,Mall_Within_500m,Hawker_Nearest_Distance,bus_interchange,cutoff_point,affiliation,,,,,,
6385,high,mid,639,0.901546960577405,0.9103625259660066,Mall_Within_500m,Hawker_Nearest_Distance,mrt_interchange,pri_sch_affiliation,sec_sch_nearest_dist,,,,,,
6386,high,mid,639,0.901236924122586,0.9070026938743571,Mall_Within_500m,Hawker_Nearest_Distance,mrt_interchange,pri_sch_affiliation,cutoff_point,,,,,,
6387,high,mid,639,0.9002857466871094,0.907829686365152,Mall_Within_500m,Hawker_Nearest_Distance,mrt_interchange,pri_sch_affiliation,affiliation,,,,,,
6388,high,mid,639,0.9012186361827086,0.904766200005171,Mall_Within_500m,Hawker_Nearest_Distance,mrt_interchange,sec_sch_nearest_dist,cutoff_point,,,,,,
6389,high,mid,639,0.9009515386160142,0.9067680619322447,Mall_Within_500m,Hawker_Nearest_Distance,mrt_interchange,sec_sch_nearest_dist,affiliation,,,,,,
6390,high,mid,639,0.9009732165664521,0.9035674885715641,Mall_Within_500m,Hawker_Nearest_Distance,mrt_interchange,cutoff_point,affiliation,,,,,,
6391,high,mid,639,0.9012434518496084,0.9113511628672034,Mall_Within_500m,Hawker_Nearest_Distance,pri_sch_affiliation,sec_sch_nearest_dist,cutoff_point,,,,,,
6392,high,mid,639,0.9000180988241329,0.9075699578197434,Mall_Within_500m,Hawker_Nearest_Distance,pri_sch_affiliation,sec_sch_nearest_dist,affiliation,,,,,,
6393,high,mid,639,0.9007846131036704,0.9094697769667823,Mall_Within_500m,Hawker_Nearest_Distance,pri_sch_affiliation,cutoff_point,affiliation,,,,,,
6394,high,mid,639,0.9007916729786852,0.9054974187102264,Mall_Within_500m,Hawker_Nearest_Distance,sec_sch_nearest_dist,cutoff_point,affiliation,,,,,,
6395,high,mid,639,0.9015961471483519,0.9095413545240592,Mall_Within_500m,Hawker_Within_500m,bus_interchange,mrt_interchange,pri_sch_affiliation,,,,,,
6396,high,mid,639,0.9013808771872265,0.910507320408444,Mall_Within_500m,Hawker_Within_500m,bus_interchange,mrt_interchange,sec_sch_nearest_dist,,,,,,
6397,high,mid,639,0.9015857275906622,0.9089979868316559,Mall_Within_500m,Hawker_Within_500m,bus_interchange,mrt_interchange,cutoff_point,,,,,,
6398,high,mid,639,0.901015553256608,0.9076926186453876,Mall_Within_500m,Hawker_Within_500m,bus_interchange,mrt_interchange,affiliation,,,,,,
6399,high,mid,639,0.9014914727264943,0.9116408573488275,Mall_Within_500m,Hawker_Within_500m,bus_interchange,pri_sch_affiliation,sec_sch_nearest_dist,,,,,,
6400,high,mid,639,0.9024296243610898,0.910796681957641,Mall_Within_500m,Hawker_Within_500m,bus_interchange,pri_sch_affiliation,cutoff_point,,,,,,
6401,high,mid,639,0.9016708898653985,0.9109936733806613,Mall_Within_500m,Hawker_Within_500m,bus_interchange,pri_sch_affiliation,affiliation,,,,,,
6402,high,mid,639,0.9024184713460659,0.910780977860138,Mall_Within_500m,Hawker_Within_500m,bus_interchange,sec_sch_nearest_dist,cutoff_point,,,,,,
6403,high,mid,639,0.9016068930335709,0.911357738899181,Mall_Within_500m,Hawker_Within_500m,bus_interchange,sec_sch_nearest_dist,affiliation,,,,,,
6404,high,mid,639,0.9020064102148443,0.9103604917152472,Mall_Within_500m,Hawker_Within_500m,bus_interchange,cutoff_point,affiliation,,,,,,
6405,high,mid,639,0.9010608117349093,0.9082804701456024,Mall_Within_500m,Hawker_Within_500m,mrt_interchange,pri_sch_affiliation,sec_sch_nearest_dist,,,,,,
6406,high,mid,639,0.9018989599610344,0.9098114961196437,Mall_Within_500m,Hawker_Within_500m,mrt_interchange,pri_sch_affiliation,cutoff_point,,,,,,
6407,high,mid,639,0.9008355284505949,0.9086786806449507,Mall_Within_500m,Hawker_Within_500m,mrt_interchange,pri_sch_affiliation,affiliation,,,,,,
6408,high,mid,639,0.9020565872170259,0.9096413239309717,Mall_Within_500m,Hawker_Within_500m,mrt_interchange,sec_sch_nearest_dist,cutoff_point,,,,,,
6409,high,mid,639,0.9014868026473373,0.9104192728969833,Mall_Within_500m,Hawker_Within_500m,mrt_interchange,sec_sch_nearest_dist,affiliation,,,,,,
6410,high,mid,639,0.9012379857542844,0.9066115993852697,Mall_Within_500m,Hawker_Within_500m,mrt_interchange,cutoff_point,affiliation,,,,,,
6411,high,mid,639,0.9022389562146149,0.9118649067478919,Mall_Within_500m,Hawker_Within_500m,pri_sch_affiliation,sec_sch_nearest_dist,cutoff_point,,,,,,
6412,high,mid,639,0.9021697899250652,0.9138277918161156,Mall_Within_500m,Hawker_Within_500m,pri_sch_affiliation,sec_sch_nearest_dist,affiliation,,,,,,
6413,high,mid,639,0.9018916057861561,0.9081480545119412,Mall_Within_500m,Hawker_Within_500m,pri_sch_affiliation,cutoff_point,affiliation,,,,,,
6414,high,mid,639,0.9025121822632579,0.9110816698733102,Mall_Within_500m,Hawker_Within_500m,sec_sch_nearest_dist,cutoff_point,affiliation,,,,,,
6415,high,mid,639,0.9006133371573566,0.9084999418919412,Mall_Within_500m,bus_interchange,mrt_interchange,pri_sch_affiliation,sec_sch_nearest_dist,,,,,,
6416,high,mid,639,0.9013719948017881,0.909137775853643,Mall_Within_500m,bus_interchange,mrt_interchange,pri_sch_affiliation,cutoff_point,,,,,,
6417,high,mid,639,0.9003259514289864,0.9104620510146225,Mall_Within_500m,bus_interchange,mrt_interchange,pri_sch_affiliation,affiliation,,,,,,
6418,high,mid,639,0.9007768595280133,0.9047211400112736,Mall_Within_500m,bus_interchange,mrt_interchange,sec_sch_nearest_dist,cutoff_point,,,,,,
6419,high,mid,639,0.9004715748802071,0.9058254959288607,Mall_Within_500m,bus_interchange,mrt_interchange,sec_sch_nearest_dist,affiliation,,,,,,
6420,high,mid,639,0.9014740131721357,0.9055038397100335,Mall_Within_500m,bus_interchange,mrt_interchange,cutoff_point,affiliation,,,,,,
6421,high,mid,639,0.9014146835237835,0.9093872756387444,Mall_Within_500m,bus_interchange,pri_sch_affiliation,sec_sch_nearest_dist,cutoff_point,,,,,,
6422,high,mid,639,0.8995181269448993,0.9082228253059587,Mall_Within_500m,bus_interchange,pri_sch_affiliation,sec_sch_nearest_dist,affiliation,,,,,,
6423,high,mid,639,0.901120041109203,0.9068976374393152,Mall_Within_500m,bus_interchange,pri_sch_affiliation,cutoff_point,affiliation,,,,,,
6424,high,mid,639,0.9009591588389378,0.9049936556280508,Mall_Within_500m,bus_interchange,sec_sch_nearest_dist,cutoff_point,affiliation,,,,,,
6425,high,mid,639,0.9016291890076668,0.9097641551462756,Mall_Within_500m,mrt_interchange,pri_sch_affiliation,sec_sch_nearest_dist,cutoff_point,,,,,,
6426,high,mid,639,0.9011530095449319,0.9111363532958292,Mall_Within_500m,mrt_interchange,pri_sch_affiliation,sec_sch_nearest_dist,affiliation,,,,,,
6427,high,mid,639,0.9013847531186772,0.9075151829248808,Mall_Within_500m,mrt_interchange,pri_sch_affiliation,cutoff_point,affiliation,,,,,,
6428,high,mid,639,0.9009776915990709,0.9053976537709054,Mall_Within_500m,mrt_interchange,sec_sch_nearest_dist,cutoff_point,affiliation,,,,,,
6429,high,mid,639,0.9012851842138264,0.9091748634050426,Mall_Within_500m,pri_sch_affiliation,sec_sch_nearest_dist,cutoff_point,affiliation,,,,,,
6430,high,mid,639,0.8979612508497343,0.9022262067289727,Hawker_Nearest_Distance,Hawker_Within_500m,bus_interchange,mrt_interchange,pri_sch_affiliation,,,,,,
6431,high,mid,639,0.8976511261447476,0.9012897864115772,Hawker_Nearest_Distance,Hawker_Within_500m,bus_interchange,mrt_interchange,sec_sch_nearest_dist,,,,,,
6432,high,mid,639,0.8997812358064282,0.900094618186104,Hawker_Nearest_Distance,Hawker_Within_500m,bus_interchange,mrt_interchange,cutoff_point,,,,,,
6433,high,mid,639,0.8970524330622598,0.9008714623096907,Hawker_Nearest_Distance,Hawker_Within_500m,bus_interchange,mrt_interchange,affiliation,,,,,,
6434,high,mid,639,0.8977235126484902,0.899893684834739,Hawker_Nearest_Distance,Hawker_Within_500m,bus_interchange,pri_sch_affiliation,sec_sch_nearest_dist,,,,,,
6435,high,mid,639,0.8990054860542785,0.9031073230467728,Hawker_Nearest_Distance,Hawker_Within_500m,bus_interchange,pri_sch_affiliation,cutoff_point,,,,,,
6436,high,mid,639,0.8973726287186081,0.8979979371037788,Hawker_Nearest_Distance,Hawker_Within_500m,bus_interchange,pri_sch_affiliation,affiliation,,,,,,
6437,high,mid,639,0.8992242045710669,0.9033912330236475,Hawker_Nearest_Distance,Hawker_Within_500m,bus_interchange,sec_sch_nearest_dist,cutoff_point,,,,,,
6438,high,mid,639,0.8963762921403333,0.8985683540425586,Hawker_Nearest_Distance,Hawker_Within_500m,bus_interchange,sec_sch_nearest_dist,affiliation,,,,,,
6439,high,mid,639,0.8991866800495852,0.9022062866083771,Hawker_Nearest_Distance,Hawker_Within_500m,bus_interchange,cutoff_point,affiliation,,,,,,
6440,high,mid,639,0.8987071066144612,0.8985654203137536,Hawker_Nearest_Distance,Hawker_Within_500m,mrt_interchange,pri_sch_affiliation,sec_sch_nearest_dist,,,,,,
6441,high,mid,639,0.8992371032820181,0.9026522813184057,Hawker_Nearest_Distance,Hawker_Within_500m,mrt_interchange,pri_sch_affiliation,cutoff_point,,,,,,
6442,high,mid,639,0.8980037398021382,0.8970804883298078,Hawker_Nearest_Distance,Hawker_Within_500m,mrt_interchange,pri_sch_affiliation,affiliation,,,,,,
6443,high,mid,639,0.9001274724938954,0.9054446588972864,Hawker_Nearest_Distance,Hawker_Within_500m,mrt_interchange,sec_sch_nearest_dist,cutoff_point,,,,,,
6444,high,mid,639,0.8974057978408584,0.9009067109979473,Hawker_Nearest_Distance,Hawker_Within_500m,mrt_interchange,sec_sch_nearest_dist,affiliation,,,,,,
6445,high,mid,639,0.8988544941521068,0.903665400747533,Hawker_Nearest_Distance,Hawker_Within_500m,mrt_interchange,cutoff_point,affiliation,,,,,,
6446,high,mid,639,0.8995318817136186,0.9028693765773858,Hawker_Nearest_Distance,Hawker_Within_500m,pri_sch_affiliation,sec_sch_nearest_dist,cutoff_point,,,,,,
6447,high,mid,639,0.8965450598208644,0.900824284103287,Hawker_Nearest_Distance,Hawker_Within_500m,pri_sch_affiliation,sec_sch_nearest_dist,affiliation,,,,,,
6448,high,mid,639,0.8998035018029751,0.9042063094481106,Hawker_Nearest_Distance,Hawker_Within_500m,pri_sch_affiliation,cutoff_point,affiliation,,,,,,
6449,high,mid,639,0.8993306212633406,0.9036503495114628,Hawker_Nearest_Distance,Hawker_Within_500m,sec_sch_nearest_dist,cutoff_point,affiliation,,,,,,
6450,high,mid,639,0.8969606656556233,0.8950100647424339,Hawker_Nearest_Distance,bus_interchange,mrt_interchange,pri_sch_affiliation,sec_sch_nearest_dist,,,,,,
6451,high,mid,639,0.8992007876719208,0.8973168820113225,Hawker_Nearest_Distance,bus_interchange,mrt_interchange,pri_sch_affiliation,cutoff_point,,,,,,
6452,high,mid,639,0.8967396512850299,0.8945510964291987,Hawker_Nearest_Distance,bus_interchange,mrt_interchange,pri_sch_affiliation,affiliation,,,,,,
6453,high,mid,639,0.899033161019693,0.8995521019936055,Hawker_Nearest_Distance,bus_interchange,mrt_interchange,sec_sch_nearest_dist,cutoff_point,,,,,,
6454,high,mid,639,0.8961550890941337,0.8935886333975019,Hawker_Nearest_Distance,bus_interchange,mrt_interchange,sec_sch_nearest_dist,affiliation,,,,,,
6455,high,mid,639,0.8988541315323233,0.8964015191655011,Hawker_Nearest_Distance,bus_interchange,mrt_interchange,cutoff_point,affiliation,,,,,,
6456,high,mid,639,0.8983790297562084,0.8967069054137977,Hawker_Nearest_Distance,bus_interchange,pri_sch_affiliation,sec_sch_nearest_dist,cutoff_point,,,,,,
6457,high,mid,639,0.8950847577475298,0.8912760513531929,Hawker_Nearest_Distance,bus_interchange,pri_sch_affiliation,sec_sch_nearest_dist,affiliation,,,,,,
6458,high,mid,639,0.8978314625641618,0.8951620009777781,Hawker_Nearest_Distance,bus_interchange,pri_sch_affiliation,cutoff_point,affiliation,,,,,,
6459,high,mid,639,0.8977234945607523,0.8971588603989614,Hawker_Nearest_Distance,bus_interchange,sec_sch_nearest_dist,cutoff_point,affiliation,,,,,,
6460,high,mid,639,0.899346591689109,0.899733400178661,Hawker_Nearest_Distance,mrt_interchange,pri_sch_affiliation,sec_sch_nearest_dist,cutoff_point,,,,,,
6461,high,mid,639,0.8967627875690571,0.8941920993164515,Hawker_Nearest_Distance,mrt_interchange,pri_sch_affiliation,sec_sch_nearest_dist,affiliation,,,,,,
6462,high,mid,639,0.8991577854388689,0.8972286792855312,Hawker_Nearest_Distance,mrt_interchange,pri_sch_affiliation,cutoff_point,affiliation,,,,,,
6463,high,mid,639,0.8991404843479284,0.8985904837359057,Hawker_Nearest_Distance,mrt_interchange,sec_sch_nearest_dist,cutoff_point,affiliation,,,,,,
6464,high,mid,639,0.897117486073946,0.8942670037318337,Hawker_Nearest_Distance,pri_sch_affiliation,sec_sch_nearest_dist,cutoff_point,affiliation,,,,,,
6465,high,mid,639,0.8976954380054879,0.8990605237898696,Hawker_Within_500m,bus_interchange,mrt_interchange,pri_sch_affiliation,sec_sch_nearest_dist,,,,,,
6466,high,mid,639,0.8986169734535304,0.9011195424798907,Hawker_Within_500m,bus_interchange,mrt_interchange,pri_sch_affiliation,cutoff_point,,,,,,
6467,high,mid,639,0.89828056907347,0.9011711848953782,Hawker_Within_500m,bus_interchange,mrt_interchange,pri_sch_affiliation,affiliation,,,,,,
6468,high,mid,639,0.8994185609378926,0.8991480045315149,Hawker_Within_500m,bus_interchange,mrt_interchange,sec_sch_nearest_dist,cutoff_point,,,,,,
6469,high,mid,639,0.8977615453912867,0.9005218801224287,Hawker_Within_500m,bus_interchange,mrt_interchange,sec_sch_nearest_dist,affiliation,,,,,,
6470,high,mid,639,0.8997498795581883,0.9000314538424712,Hawker_Within_500m,bus_interchange,mrt_interchange,cutoff_point,affiliation,,,,,,
6471,high,mid,639,0.8994783185156506,0.9003514680430517,Hawker_Within_500m,bus_interchange,pri_sch_affiliation,sec_sch_nearest_dist,cutoff_point,,,,,,
6472,high,mid,639,0.8970461485638412,0.8980865782886854,Hawker_Within_500m,bus_interchange,pri_sch_affiliation,sec_sch_nearest_dist,affiliation,,,,,,
6473,high,mid,639,0.8996507044314336,0.899188853658849,Hawker_Within_500m,bus_interchange,pri_sch_affiliation,cutoff_point,affiliation,,,,,,
6474,high,mid,639,0.8988115739831904,0.8999816505143237,Hawker_Within_500m,bus_interchange,sec_sch_nearest_dist,cutoff_point,affiliation,,,,,,
6475,high,mid,639,0.9003274431180597,0.9011921495494271,Hawker_Within_500m,mrt_interchange,pri_sch_affiliation,sec_sch_nearest_dist,cutoff_point,,,,,,
6476,high,mid,639,0.8979735957637428,0.8976818837936983,Hawker_Within_500m,mrt_interchange,pri_sch_affiliation,sec_sch_nearest_dist,affiliation,,,,,,
6477,high,mid,639,0.8993256556386796,0.9008153830371438,Hawker_Within_500m,mrt_interchange,pri_sch_affiliation,cutoff_point,affiliation,,,,,,
6478,high,mid,639,0.8996883382751677,0.901525485082638,Hawker_Within_500m,mrt_interchange,sec_sch_nearest_dist,cutoff_point,affiliation,,,,,,
6479,high,mid,639,0.8994265636762464,0.9005599608661868,Hawker_Within_500m,pri_sch_affiliation,sec_sch_nearest_dist,cutoff_point,affiliation,,,,,,
6480,high,mid,639,0.8987176513763194,0.8986341631251659,bus_interchange,mrt_interchange,pri_sch_affiliation,sec_sch_nearest_dist,cutoff_point,,,,,,
6481,high,mid,639,0.8964947913419603,0.8990968835980648,bus_interchange,mrt_interchange,pri_sch_affiliation,sec_sch_nearest_dist,affiliation,,,,,,
6482,high,mid,639,0.8989362558132007,0.8975030147787748,bus_interchange,mrt_interchange,pri_sch_affiliation,cutoff_point,affiliation,,,,,,
6483,high,mid,639,0.8984466567195869,0.8974433550814053,bus_interchange,mrt_interchange,sec_sch_nearest_dist,cutoff_point,affiliation,,,,,,
6484,high,mid,639,0.8977890799193876,0.896931265998188,bus_interchange,pri_sch_affiliation,sec_sch_nearest_dist,cutoff_point,affiliation,,,,,,
6485,high,mid,639,0.8986550378390553,0.8993383705852226,mrt_interchange,pri_sch_affiliation,sec_sch_nearest_dist,cutoff_point,affiliation,,,,,,
6486,high,mid,639,0.9224201577875654,0.9255577502664406,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Nearest_Distance,Hawker_Within_500m,bus_interchange,,,,,
6487,high,mid,639,0.9227079404600346,0.923666444773266,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Nearest_Distance,Hawker_Within_500m,mrt_interchange,,,,,
6488,high,mid,639,0.9241577958743488,0.9290372990297727,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Nearest_Distance,Hawker_Within_500m,pri_sch_affiliation,,,,,
6489,high,mid,639,0.9260891522140219,0.9326342994032979,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Nearest_Distance,Hawker_Within_500m,sec_sch_nearest_dist,,,,,
6490,high,mid,639,0.9241407052025772,0.9308318160219448,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Nearest_Distance,Hawker_Within_500m,cutoff_point,,,,,
6491,high,mid,639,0.9248410981693633,0.9292644392075851,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Nearest_Distance,Hawker_Within_500m,affiliation,,,,,
6492,high,mid,639,0.9232205086450427,0.9277194408330557,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Nearest_Distance,bus_interchange,mrt_interchange,,,,,
6493,high,mid,639,0.9256737806807769,0.9315569531613308,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Nearest_Distance,bus_interchange,pri_sch_affiliation,,,,,
6494,high,mid,639,0.9263059671672528,0.9310587295366703,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Nearest_Distance,bus_interchange,sec_sch_nearest_dist,,,,,
6495,high,mid,639,0.9242702071768208,0.92611915818826,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Nearest_Distance,bus_interchange,cutoff_point,,,,,
6496,high,mid,639,0.9245044698681264,0.9301409415527584,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Nearest_Distance,bus_interchange,affiliation,,,,,
6497,high,mid,639,0.9231094436723203,0.9300478298812542,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Nearest_Distance,mrt_interchange,pri_sch_affiliation,,,,,
6498,high,mid,639,0.924772761450421,0.9272666186542029,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Nearest_Distance,mrt_interchange,sec_sch_nearest_dist,,,,,
6499,high,mid,639,0.9220789692484409,0.9270077913804152,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Nearest_Distance,mrt_interchange,cutoff_point,,,,,
6500,high,mid,639,0.9243504118521945,0.9251969723575528,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Nearest_Distance,mrt_interchange,affiliation,,,,,
6501,high,mid,639,0.9256850502669888,0.9299354543135413,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Nearest_Distance,pri_sch_affiliation,sec_sch_nearest_dist,,,,,
6502,high,mid,639,0.9239360484789352,0.9290986249586564,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Nearest_Distance,pri_sch_affiliation,cutoff_point,,,,,
6503,high,mid,639,0.9240058853815268,0.9293582790706874,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Nearest_Distance,pri_sch_affiliation,affiliation,,,,,
6504,high,mid,639,0.9239993102682647,0.9296316710732273,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Nearest_Distance,sec_sch_nearest_dist,cutoff_point,,,,,
6505,high,mid,639,0.9236631843580533,0.9254267887740067,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Nearest_Distance,sec_sch_nearest_dist,affiliation,,,,,
6506,high,mid,639,0.9214834208545415,0.9238402879623165,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Nearest_Distance,cutoff_point,affiliation,,,,,
6507,high,mid,639,0.9237577359441633,0.9272429026555439,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Within_500m,bus_interchange,mrt_interchange,,,,,
6508,high,mid,639,0.9249905399584631,0.9310435314516172,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Within_500m,bus_interchange,pri_sch_affiliation,,,,,
6509,high,mid,639,0.9247269312923427,0.9301460657975764,Tranc_Year,Mall_Nearest_Distance,Mall_Within_500m,Hawker_Within_500m,bus_interchange,sec_sch_nearest_dist,,,,,
