,year,month,day,daily_rainfall_total,highest_30_min_rainfall,highest_60_min_rainfall,highest_120_min_rainfall,mean_temperature,maximum_temperature,minimum_temperature,mean_wind_speed,max_wind_speed
8445,2003,2,14,0.0,—,—,—,27.6,31.3,25.4,9.1,32.8
8446,2003,2,15,13.0,—,—,—,27.0,30.7,24.7,5.4,25.2
8447,2003,2,16,17.3,—,—,—,25.3,27.3,23.4,4.5,19.1
8448,2003,2,17,82.2,—,—,—,26.3,32.0,22.8,5.1,36.0
8449,2003,2,18,3.2,—,—,—,26.9,30.8,24.6,9.3,36.0
8450,2003,2,19,0.0,—,—,—,26.9,30.6,23.4,9.4,43.2
8451,2003,2,20,0.0,—,—,—,27.6,31.0,25.1,11.4,33.5
8452,2003,2,21,0.0,—,—,—,27.3,30.7,24.7,10.0,30.2
8453,2003,2,22,0.0,—,—,—,27.7,31.9,24.6,10.3,31.3
8454,2003,2,23,0.0,—,—,—,27.5,31.8,24.4,9.6,32.4
8455,2003,2,24,0.0,—,—,—,27.7,32.5,24.2,9.5,32.8
8456,2003,2,25,0.0,—,—,—,28.0,32.4,24.4,9.0,30.6
8457,2003,2,26,0.0,—,—,—,28.1,32.1,25.0,9.5,30.6
8458,2003,2,27,0.0,—,—,—,27.7,30.1,25.4,6.9,25.9
8459,2003,2,28,0.0,—,—,—,27.7,32.6,24.4,9.1,34.2
8460,2003,3,1,0.0,—,—,—,27.8,32.4,24.4,10.2,28.8
8461,2003,3,2,22.9,—,—,—,27.5,33.5,24.3,7.4,24.1
8462,2003,3,3,16.7,—,—,—,26.9,32.2,23.6,4.2,27.7
8463,2003,3,4,0.0,—,—,—,28.0,33.0,24.1,4.0,25.2
8464,2003,3,5,0.0,—,—,—,28.7,32.9,25.4,4.4,20.2
8465,2003,3,6,0.0,—,—,—,28.7,32.6,25.9,5.8,27.0
8466,2003,3,7,0.1,—,—,—,28.6,33.0,26.3,5.2,37.8
8467,2003,3,8,38.3,—,—,—,26.7,32.9,22.8,5.6,36.0
8468,2003,3,9,0.0,—,—,—,27.9,32.6,23.9,9.6,32.4
8469,2003,3,10,0.0,—,—,—,28.8,32.9,25.7,9.5,32.4
8470,2003,3,11,0.2,—,—,—,28.4,31.9,26.5,13.8,34.9
8471,2003,3,12,4.1,—,—,—,28.4,32.0,25.9,15.1,34.9
8472,2003,3,13,36.7,—,—,—,26.7,29.7,23.6,3.9,39.6
8473,2003,3,14,0.0,—,—,—,27.5,31.9,24.0,9.7,35.6
8474,2003,3,15,0.0,—,—,—,28.4,32.2,25.7,7.3,27.0
8475,2003,3,16,0.0,—,—,—,28.4,32.5,25.4,9.0,27.4
8476,2003,3,17,0.0,—,—,—,28.5,32.8,25.1,8.1,25.9
8477,2003,3,18,0.0,—,—,—,28.9,33.4,26.5,6.3,26.3
8478,2003,3,19,0.0,—,—,—,28.4,32.5,26.5,6.5,25.6
8479,2003,3,20,12.6,—,—,—,28.0,31.5,26.0,9.5,28.8
8480,2003,3,21,0.0,—,—,—,28.3,32.7,25.1,6.2,28.1
8481,2003,3,22,0.0,—,—,—,28.8,33.0,25.4,7.8,30.6
8482,2003,3,23,0.0,—,—,—,29.1,32.6,26.7,7.3,30.6
8483,2003,3,24,4.1,—,—,—,28.4,31.9,26.4,6.8,37.8
8484,2003,3,25,0.0,—,—,—,28.6,32.3,26.3,6.4,27.4
8485,2003,3,26,15.0,—,—,—,27.1,31.3,24.7,2.7,36.0
8486,2003,3,27,3.0,—,—,—,26.9,30.7,24.4,6.1,39.6
8487,2003,3,28,0.1,—,—,—,27.6,31.4,25.6,2.5,19.8
8488,2003,3,29,0.8,—,—,—,27.7,31.6,25.6,3.4,16.6
8489,2003,3,30,0.0,—,—,—,28.2,31.7,24.2,6.5,32.0
8490,2003,3,31,0.0,—,—,—,28.3,33.0,26.2,4.3,24.1
8491,2003,4,1,7.6,—,—,—,27.3,31.1,25.6,1.2,18.4
8492,2003,4,2,0.2,—,—,—,27.9,32.9,24.6,3.6,25.2
8493,2003,4,3,12.3,—,—,—,27.6,33.5,24.7,4.0,25.2
8494,2003,4,4,42.9,—,—,—,26.7,33.2,23.4,4.3,35.6
8495,2003,4,5,0.0,—,—,—,27.9,33.0,24.5,6.0,27.7
8496,2003,4,6,2.9,—,—,—,28.0,32.6,25.2,6.1,46.8
8497,2003,4,7,0.0,—,—,—,29.0,33.6,25.6,6.9,28.8
8498,2003,4,8,4.8,—,—,—,28.0,33.0,26.1,4.8,28.8
8499,2003,4,9,14.3,—,—,—,26.7,31.4,25.1,3.3,28.1
8500,2003,4,10,9.2,—,—,—,28.2,31.8,24.9,8.2,32.4
8501,2003,4,11,5.1,—,—,—,26.9,30.4,24.9,2.9,30.6
8502,2003,4,12,0.0,—,—,—,27.2,30.1,25.2,4.2,23.4
8503,2003,4,13,0.2,—,—,—,27.7,32.8,24.7,4.0,25.9
8504,2003,4,14,0.6,—,—,—,27.8,32.5,25.5,3.4,28.8
8505,2003,4,15,0.1,—,—,—,27.7,30.6,26.0,3.7,21.6
8506,2003,4,16,4.4,—,—,—,27.8,31.9,24.2,4.1,21.6
8507,2003,4,17,2.4,—,—,—,27.4,30.0,25.6,3.3,19.8
8508,2003,4,18,12.0,—,—,—,27.4,31.9,25.2,3.0,25.2
8509,2003,4,19,1.5,—,—,—,26.8,29.7,24.8,2.8,31.0
8510,2003,4,20,0.0,—,—,—,27.9,32.4,25.2,3.6,21.2
8511,2003,4,21,0.4,—,—,—,28.2,32.6,26.5,4.0,18.0
8512,2003,4,22,1.3,—,—,—,27.7,32.1,25.1,2.0,22.0
8513,2003,4,23,0.0,—,—,—,28.2,31.5,26.0,2.8,18.0
8514,2003,4,24,0.0,—,—,—,28.3,32.3,26.1,3.7,23.4
8515,2003,4,25,0.0,—,—,—,28.8,33.2,25.9,7.2,34.9
8516,2003,4,26,0.7,—,—,—,28.6,31.7,26.3,3.4,25.2
8517,2003,4,27,0.0,—,—,—,29.3,33.7,25.8,4.9,29.2
8518,2003,4,28,35.7,—,—,—,28.5,32.1,24.9,4.2,32.4
8519,2003,4,29,0.0,—,—,—,29.3,33.4,26.0,3.6,28.1
8520,2003,4,30,1.3,—,—,—,27.8,32.5,26.0,1.8,28.8
8521,2003,5,1,4.2,—,—,—,27.9,32.0,25.5,2.5,24.1
8522,2003,5,2,2.0,—,—,—,28.4,31.6,26.1,4.1,25.2
8523,2003,5,3,0.5,—,—,—,27.6,30.0,25.5,5.5,28.8
8524,2003,5,4,0.0,—,—,—,29.0,31.9,27.0,5.5,16.9
8525,2003,5,5,1.1,—,—,—,28.8,31.2,26.7,3.8,23.8
8526,2003,5,6,0.0,—,—,—,29.1,33.7,26.3,4.5,25.2
8527,2003,5,7,33.0,—,—,—,28.7,33.4,25.9,3.7,25.9
8528,2003,5,8,0.0,—,—,—,28.9,32.5,26.0,6.3,29.2
8529,2003,5,9,4.1,—,—,—,27.9,30.9,25.4,4.4,30.2
8530,2003,5,10,0.5,—,—,—,27.4,30.2,26.0,2.9,14.4
8531,2003,5,11,4.7,—,—,—,27.7,33.0,25.3,4.2,23.8
8532,2003,5,12,0.0,—,—,—,28.0,30.8,25.1,4.5,16.9
8533,2003,5,13,8.4,—,—,—,27.9,32.2,24.9,3.2,23.4
8534,2003,5,14,0.0,—,—,—,27.5,31.0,24.2,3.1,21.6
8535,2003,5,15,0.0,—,—,—,29.5,32.6,26.9,3.1,15.8
8536,2003,5,16,0.0,—,—,—,30.0,32.8,27.9,3.4,19.8
8537,2003,5,17,0.0,—,—,—,30.3,34.1,26.9,5.8,22.0
8538,2003,5,18,0.0,—,—,—,29.6,33.0,26.3,4.3,21.6
8539,2003,5,19,0.0,—,—,—,29.3,33.9,24.6,4.0,19.8
8540,2003,5,20,0.0,—,—,—,30.2,34.2,26.9,7.9,20.5
8541,2003,5,21,0.0,—,—,—,30.3,33.3,28.1,9.7,31.7
8542,2003,5,22,0.0,—,—,—,30.3,33.4,28.2,11.9,30.6
8543,2003,5,23,0.0,—,—,—,30.2,33.1,27.9,8.8,28.8
8544,2003,5,24,0.0,—,—,—,30.6,33.9,28.1,9.2,28.8
8545,2003,5,25,0.0,—,—,—,30.2,33.7,27.4,8.6,25.6
8546,2003,5,26,0.0,—,—,—,30.4,34.0,27.5,7.6,23.4
8547,2003,5,27,0.2,—,—,—,30.3,34.3,27.6,10.2,27.0
8548,2003,5,28,0.0,—,—,—,30.4,34.1,28.0,10.3,28.8
8549,2003,5,29,0.0,—,—,—,30.2,34.1,27.7,7.6,28.8
8550,2003,5,30,23.0,—,—,—,30.0,33.3,27.9,10.4,27.7
8551,2003,5,31,0.1,—,—,—,28.5,30.9,23.4,6.8,39.6
8552,2003,6,1,0.0,—,—,—,29.7,33.2,26.6,8.5,22.3
8553,2003,6,2,0.0,—,—,—,30.0,33.5,27.5,10.4,25.2
8554,2003,6,3,0.0,—,—,—,30.1,34.3,27.6,9.3,31.3
8555,2003,6,4,0.0,—,—,—,30.3,33.9,27.9,11.5,32.8
8556,2003,6,5,0.0,—,—,—,30.0,33.9,27.2,13.5,40.3
8557,2003,6,6,0.0,—,—,—,30.0,34.1,28.1,13.8,37.8
8558,2003,6,7,9.5,—,—,—,29.9,33.4,27.7,11.4,28.8
8559,2003,6,8,1.3,—,—,—,29.2,33.2,24.6,13.4,39.6
8560,2003,6,9,0.0,—,—,—,29.4,33.2,26.8,10.9,29.9
8561,2003,6,10,1.4,—,—,—,29.1,32.6,26.0,9.6,50.4
8562,2003,6,11,0.0,—,—,—,28.8,31.6,27.4,9.3,38.9
8563,2003,6,12,0.5,—,—,—,28.4,32.0,26.1,7.9,35.3
8564,2003,6,13,0.0,—,—,—,29.6,33.4,28.1,14.2,38.2
8565,2003,6,14,5.7,—,—,—,29.0,32.9,26.3,10.2,32.8
8566,2003,6,15,0.2,—,—,—,29.3,33.1,26.1,7.9,23.8
8567,2003,6,16,0.9,—,—,—,28.4,31.6,23.2,9.6,51.8
8568,2003,6,17,23.2,—,—,—,27.3,30.0,22.4,8.5,50.0
8569,2003,6,18,0.2,—,—,—,28.6,32.2,25.2,9.6,29.5
8570,2003,6,19,0.0,—,—,—,29.3,33.1,25.6,8.5,22.3
8571,2003,6,20,0.0,—,—,—,29.5,34.0,26.4,7.8,28.8
8572,2003,6,21,0.0,—,—,—,29.2,33.2,26.1,9.6,36.0
8573,2003,6,22,0.0,—,—,—,29.4,33.2,26.1,12.0,28.1
8574,2003,6,23,0.0,—,—,—,28.9,33.8,26.0,5.4,36.0
8575,2003,6,24,0.3,—,—,—,28.2,32.6,25.9,5.5,45.0
8576,2003,6,25,6.4,—,—,—,26.3,30.0,23.6,3.8,33.5
8577,2003,6,26,0.0,—,—,—,27.6,30.9,24.9,4.5,48.6
8578,2003,6,27,0.0,—,—,—,27.6,31.0,25.2,4.6,19.8
8579,2003,6,28,0.0,—,—,—,28.6,33.0,25.0,7.7,32.0
8580,2003,6,29,0.7,—,—,—,28.1,31.1,25.0,6.9,38.5
8581,2003,6,30,0.0,—,—,—,28.8,32.7,25.3,9.1,29.5
8582,2003,7,1,30.9,—,—,—,27.6,32.4,23.6,7.7,28.8
8583,2003,7,2,0.0,—,—,—,27.5,32.4,23.9,4.6,25.2
8584,2003,7,3,1.3,—,—,—,27.3,31.5,24.2,4.5,25.2
8585,2003,7,4,16.8,—,—,—,25.5,26.5,23.7,2.8,22.0
8586,2003,7,5,0.0,—,—,—,28.1,32.2,25.4,5.6,19.4
8587,2003,7,6,0.0,—,—,—,29.0,32.1,26.9,13.9,33.5
8588,2003,7,7,16.0,—,—,—,28.7,32.4,23.6,12.3,54.0
8589,2003,7,8,12.0,—,—,—,27.0,30.7,22.0,9.4,41.4
8590,2003,7,9,12.0,—,—,—,28.7,32.1,25.2,11.4,32.4
8591,2003,7,10,0.0,—,—,—,28.0,31.5,25.4,5.8,30.6
8592,2003,7,11,20.0,—,—,—,27.4,31.7,22.6,6.9,32.4
8593,2003,7,12,4.9,—,—,—,26.0,28.5,24.1,6.4,44.6
8594,2003,7,13,0.0,—,—,—,26.9,30.3,24.2,4.4,18.4
8595,2003,7,14,0.0,—,—,—,28.6,31.9,25.3,7.4,24.1
8596,2003,7,15,3.7,—,—,—,28.7,32.4,25.9,10.5,32.4
8597,2003,7,16,15.0,—,—,—,27.8,31.1,24.0,7.1,27.4
8598,2003,7,17,0.1,—,—,—,26.6,28.7,24.5,4.9,25.9
8599,2003,7,18,5.0,—,—,—,28.5,31.9,25.2,7.8,24.1
8600,2003,7,19,22.8,—,—,—,28.7,31.5,24.6,11.2,36.0
8601,2003,7,20,0.4,—,—,—,28.0,30.7,23.6,12.3,31.0
8602,2003,7,21,0.0,—,—,—,28.5,31.7,25.9,12.1,30.6
8603,2003,7,22,0.0,—,—,—,28.6,31.3,26.8,13.5,28.8
8604,2003,7,23,0.0,—,—,—,28.9,32.2,26.0,14.4,32.4
8605,2003,7,24,0.0,—,—,—,28.8,32.0,25.9,17.4,38.2
8606,2003,7,25,0.0,—,—,—,28.9,32.1,27.2,14.3,36.0
8607,2003,7,26,0.0,—,—,—,28.5,31.9,27.0,9.1,36.7
8608,2003,7,27,0.0,—,—,—,29.1,32.5,27.0,12.0,45.0
8609,2003,7,28,0.0,—,—,—,29.6,32.7,27.1,14.8,31.3
8610,2003,7,29,9.5,—,—,—,28.7,32.4,25.2,11.6,34.9
8611,2003,7,30,0.0,—,—,—,29.0,32.3,26.6,11.6,27.4
8612,2003,7,31,0.0,—,—,—,29.1,32.8,26.4,10.4,20.9
8613,2003,8,1,0.0,—,—,—,29.0,32.6,26.5,10.3,28.8
8614,2003,8,2,21.1,—,—,—,28.7,32.4,24.2,11.1,33.1
8615,2003,8,3,0.0,—,—,—,28.3,32.2,26.0,6.5,28.8
8616,2003,8,4,0.0,—,—,—,29.0,32.1,26.7,10.4,26.6
8617,2003,8,5,64.4,—,—,—,27.0,30.1,23.0,9.2,32.4
8618,2003,8,6,9.2,—,—,—,27.7,31.4,24.6,9.2,28.8
8619,2003,8,7,0.0,—,—,—,28.9,32.0,27.1,10.8,28.8
8620,2003,8,8,0.0,—,—,—,29.2,32.2,27.2,13.8,27.7
8621,2003,8,9,1.3,—,—,—,28.9,31.6,26.4,10.6,29.5
8622,2003,8,10,0.0,—,—,—,29.4,32.5,27.1,13.1,36.0
8623,2003,8,11,0.0,—,—,—,29.0,32.7,26.7,8.8,39.6
8624,2003,8,12,0.1,—,—,—,29.2,33.1,26.9,10.1,34.9
8625,2003,8,13,33.4,—,—,—,27.6,32.2,24.6,8.8,32.0
8626,2003,8,14,1.3,—,—,—,26.7,30.1,24.9,5.0,28.8
8627,2003,8,15,0.0,—,—,—,27.3,31.1,24.9,4.6,26.3
8628,2003,8,16,18.7,—,—,—,27.6,29.9,23.8,7.5,38.9
8629,2003,8,17,0.0,—,—,—,26.6,30.3,23.8,11.0,36.0
8630,2003,8,18,0.0,—,—,—,28.9,32.2,26.2,6.5,27.4
8631,2003,8,19,0.0,—,—,—,29.5,32.6,27.3,12.4,27.7
8632,2003,8,20,0.0,—,—,—,29.6,33.1,26.7,10.1,30.6
8633,2003,8,21,0.0,—,—,—,29.2,32.7,26.2,10.0,27.7
8634,2003,8,22,0.0,—,—,—,29.6,33.0,27.5,16.2,34.2
8635,2003,8,23,3.3,—,—,—,28.3,33.0,24.9,10.2,41.4
8636,2003,8,24,0.0,—,—,—,28.0,31.6,25.2,5.5,24.8
8637,2003,8,25,3.9,—,—,—,27.7,31.8,25.2,8.7,47.5
8638,2003,8,26,11.5,—,—,—,27.8,32.6,24.9,7.5,38.9
8639,2003,8,27,12.6,—,—,—,27.6,31.6,25.3,4.6,24.8
8640,2003,8,28,0.0,—,—,—,26.5,29.5,23.5,7.6,26.6
8641,2003,8,29,4.7,—,—,—,27.9,32.1,25.4,5.6,25.2
8642,2003,8,30,8.1,—,—,—,27.8,30.7,24.2,5.1,39.6
8643,2003,8,31,0.0,—,—,—,26.6,30.0,23.3,5.4,44.3
8644,2003,9,1,60.0,—,—,—,28.4,32.4,25.1,6.1,27.0
8645,2003,9,2,7.0,—,—,—,25.6,28.1,22.4,8.2,48.2
8646,2003,9,3,0.0,—,—,—,28.1,32.0,24.4,6.4,23.4
8647,2003,9,4,1.6,—,—,—,28.5,32.2,25.1,10.2,45.7
8648,2003,9,5,0.4,—,—,—,28.2,31.2,26.5,6.8,36.0
8649,2003,9,6,0.0,—,—,—,28.7,32.1,25.6,7.2,32.4
8650,2003,9,7,0.0,—,—,—,29.5,32.9,27.2,11.9,29.5
8651,2003,9,8,15.3,—,—,—,28.5,32.1,24.5,8.7,33.1
8652,2003,9,9,0.0,—,—,—,26.3,29.3,24.0,10.3,34.6
8653,2003,9,10,0.0,—,—,—,27.5,31.1,25.0,6.1,32.4
8654,2003,9,11,5.5,—,—,—,27.3,31.9,23.5,6.8,36.4
8655,2003,9,12,2.1,—,—,—,27.0,29.6,24.2,5.9,40.7
8656,2003,9,13,0.0,—,—,—,28.3,31.2,26.2,7.1,22.0
8657,2003,9,14,0.0,—,—,—,27.3,31.6,25.1,3.0,32.4
8658,2003,9,15,0.2,—,—,—,27.1,31.1,24.6,2.6,23.4
8659,2003,9,16,0.0,—,—,—,28.3,31.9,25.3,7.8,24.5
8660,2003,9,17,1.8,—,—,—,27.2,32.1,24.6,5.6,33.8
8661,2003,9,18,50.4,—,—,—,25.4,29.3,22.6,2.0,43.2
8662,2003,9,19,0.0,—,—,—,27.9,32.6,24.1,5.9,24.8
8663,2003,9,20,3.4,—,—,—,26.0,28.1,24.2,4.7,37.8
8664,2003,9,21,1.1,—,—,—,26.6,30.7,23.8,5.0,31.0
8665,2003,9,22,0.0,—,—,—,28.4,32.0,25.5,5.8,25.6
8666,2003,9,23,0.0,—,—,—,28.1,31.4,25.9,4.7,34.2
8667,2003,9,24,8.0,—,—,—,28.0,32.0,25.8,8.9,33.1
8668,2003,9,25,48.2,—,—,—,25.9,29.4,23.3,6.6,30.6
8669,2003,9,26,0.0,—,—,—,28.1,32.1,23.9,8.3,25.2
8670,2003,9,27,0.0,—,—,—,28.2,32.0,26.1,5.3,29.9
8671,2003,9,28,0.0,—,—,—,28.4,31.7,25.7,4.2,34.2
8672,2003,9,29,0.0,—,—,—,27.9,31.8,25.7,6.2,37.4
8673,2003,9,30,0.3,—,—,—,27.7,31.1,25.0,5.6,34.2
8674,2003,10,1,0.0,—,—,—,29.1,32.2,26.5,10.1,25.2
8675,2003,10,2,9.5,—,—,—,29.2,32.1,26.9,10.9,28.1
8676,2003,10,3,4.6,—,—,—,28.8,32.2,24.9,8.6,28.4
8677,2003,10,4,34.0,—,—,—,27.9,31.7,24.2,7.0,27.4
8678,2003,10,5,1.3,—,—,—,28.2,32.3,24.4,6.6,34.6
8679,2003,10,6,7.8,—,—,—,26.2,28.2,24.5,9.9,33.5
8680,2003,10,7,1.0,—,—,—,28.0,32.7,24.6,6.1,28.8
8681,2003,10,8,20.1,—,—,—,25.7,26.6,24.0,3.3,22.3
8682,2003,10,9,0.0,—,—,—,27.5,31.3,24.8,6.7,34.2
8683,2003,10,10,56.6,—,—,—,27.5,31.3,23.7,6.1,42.1
8684,2003,10,11,56.6,—,—,—,27.1,30.2,23.0,5.1,29.5
8685,2003,10,12,5.8,—,—,—,25.4,27.4,22.6,4.4,45.0
8686,2003,10,13,4.9,—,—,—,27.3,30.0,25.2,5.2,25.9
8687,2003,10,14,16.9,—,—,—,27.3,31.2,23.4,5.4,23.8
8688,2003,10,15,0.8,—,—,—,26.4,30.7,22.9,4.3,42.1
8689,2003,10,16,0.0,—,—,—,28.6,32.8,24.1,5.0,29.5
8690,2003,10,17,27.6,—,—,—,26.5,29.8,22.7,3.7,45.0
8691,2003,10,18,0.0,—,—,—,27.6,31.2,24.3,4.7,25.6
8692,2003,10,19,13.4,—,—,—,28.3,32.0,25.4,5.1,29.2
8693,2003,10,20,3.3,—,—,—,27.3,31.5,23.2,4.2,46.8
8694,2003,10,21,0.0,—,—,—,28.9,31.9,26.0,6.7,34.2
8695,2003,10,22,0.0,—,—,—,29.7,33.0,27.0,7.1,23.8
8696,2003,10,23,0.0,—,—,—,29.4,32.5,26.4,7.1,21.6
8697,2003,10,24,0.0,—,—,—,29.3,32.8,26.8,7.2,31.0
8698,2003,10,25,0.1,—,—,—,26.9,29.2,25.7,3.0,15.1
8699,2003,10,26,0.6,—,—,—,28.1,32.4,25.4,5.6,28.8
8700,2003,10,27,47.1,—,—,—,27.3,32.0,22.9,8.5,41.4
8701,2003,10,28,2.7,—,—,—,25.8,28.6,23.5,2.4,32.8
8702,2003,10,29,0.1,—,—,—,27.3,31.7,24.4,4.5,27.7
8703,2003,10,30,14.5,—,—,—,26.6,32.2,23.8,5.2,32.4
8704,2003,10,31,22.1,—,—,—,26.8,31.5,23.9,6.0,36.0
8705,2003,11,1,1.6,—,—,—,26.6,30.3,23.0,4.5,47.9
8706,2003,11,2,15.0,—,—,—,27.1,31.8,24.8,0.8,30.2
8707,2003,11,3,1.9,—,—,—,27.5,32.4,24.9,2.5,30.2
8708,2003,11,4,0.0,—,—,—,27.9,32.3,24.4,3.1,25.2
8709,2003,11,5,19.1,—,—,—,26.6,31.6,24.0,3.3,34.6
8710,2003,11,6,0.1,—,—,—,26.9,33.0,24.0,2.9,36.7
8711,2003,11,7,0.0,—,—,—,28.0,32.1,24.4,4.3,33.1
8712,2003,11,8,0.1,—,—,—,27.9,31.5,25.1,4.0,23.0
8713,2003,11,9,9.3,—,—,—,27.5,31.7,25.4,3.7,20.9
8714,2003,11,10,9.9,—,—,—,27.5,32.3,24.9,2.0,18.4
8715,2003,11,11,0.8,—,—,—,27.0,32.1,24.9,3.8,25.6
8716,2003,11,12,0.3,—,—,—,27.9,32.1,24.9,3.7,23.4
8717,2003,11,13,0.0,—,—,—,28.6,33.0,24.4,2.8,22.3
8718,2003,11,14,0.0,—,—,—,28.1,31.8,26.0,2.7,25.2
8719,2003,11,15,12.6,—,—,—,27.7,32.5,25.4,4.0,30.6
8720,2003,11,16,1.2,—,—,—,27.1,29.1,25.0,3.9,23.4
8721,2003,11,17,0.0,—,—,—,28.2,31.6,25.4,4.7,29.9
8722,2003,11,18,0.2,—,—,—,27.5,30.6,25.8,2.0,25.9
8723,2003,11,19,41.3,—,—,—,26.7,31.0,24.6,5.0,40.3
8724,2003,11,20,1.4,—,—,—,26.2,29.3,23.3,1.2,25.9
8725,2003,11,21,6.5,—,—,—,26.0,27.7,25.1,3.1,30.6
8726,2003,11,22,0.7,—,—,—,27.0,31.1,24.5,2.7,28.8
8727,2003,11,23,0.0,—,—,—,28.0,32.0,24.5,4.7,32.4
8728,2003,11,24,0.0,—,—,—,27.5,30.7,25.6,4.7,21.6
8729,2003,11,25,2.1,—,—,—,26.2,28.5,25.2,5.0,22.3
8730,2003,11,26,0.0,—,—,—,26.6,30.5,24.4,5.4,31.0
8731,2003,11,27,6.5,—,—,—,26.1,27.9,25.1,7.8,34.2
8732,2003,11,28,1.2,—,—,—,25.7,30.7,23.5,4.2,30.6
8733,2003,11,29,2.0,—,—,—,25.9,29.4,24.2,5.4,20.2
8734,2003,11,30,0.0,—,—,—,26.3,28.4,24.2,4.4,19.8
8735,2003,12,1,18.6,—,—,—,26.6,32.2,24.3,2.8,25.2
8736,2003,12,2,0.5,—,—,—,26.2,28.3,24.6,4.0,18.0
8737,2003,12,3,0.0,—,—,—,27.3,31.0,24.6,9.6,30.6
8738,2003,12,4,1.4,—,—,—,25.7,26.7,24.6,6.9,28.8
8739,2003,12,5,0.0,—,—,—,27.4,31.4,24.9,7.4,30.6
8740,2003,12,6,0.0,—,—,—,27.7,30.8,25.4,7.4,27.0
8741,2003,12,7,5.2,—,—,—,27.4,31.0,25.0,6.3,32.4
8742,2003,12,8,0.3,—,—,—,26.0,28.1,24.2,5.3,25.2
8743,2003,12,9,40.5,—,—,—,26.8,30.0,24.9,3.7,32.4
8744,2003,12,10,11.3,—,—,—,25.1,27.5,23.5,2.7,34.9
8745,2003,12,11,0.0,—,—,—,26.8,31.6,23.6,7.7,31.0
8746,2003,12,12,14.6,—,—,—,26.0,30.0,24.6,4.3,32.0
8747,2003,12,13,2.4,—,—,—,24.8,25.5,24.1,6.5,23.8
8748,2003,12,14,4.9,—,—,—,25.9,29.3,23.7,3.0,28.8
8749,2003,12,15,0.0,—,—,—,26.9,30.4,24.7,7.4,30.6
8750,2003,12,16,32.4,—,—,—,26.5,31.7,23.9,4.8,27.0
8751,2003,12,17,1.0,—,—,—,26.0,28.8,22.3,3.8,41.4
8752,2003,12,18,15.8,—,—,—,26.2,30.0,24.0,4.1,32.4
8753,2003,12,19,3.1,—,—,—,26.7,30.0,24.2,6.4,27.0
8754,2003,12,20,92.1,—,—,—,25.4,29.7,23.5,9.7,34.6
8755,2003,12,21,23.3,—,—,—,24.2,25.1,23.1,8.9,33.1
8756,2003,12,22,0.0,—,—,—,26.5,29.7,24.1,12.1,49.0
8757,2003,12,23,0.0,—,—,—,27.0,31.0,24.2,11.0,37.8
8758,2003,12,24,0.0,—,—,—,27.0,31.0,24.3,10.1,34.6
8759,2003,12,25,0.0,—,—,—,27.3,31.8,24.2,10.0,31.7
8760,2003,12,26,0.0,—,—,—,27.2,30.5,25.1,10.2,31.0
8761,2003,12,27,0.0,—,—,—,27.5,30.7,25.6,13.5,37.8
8762,2003,12,28,5.5,—,—,—,26.8,29.5,24.0,10.8,34.9
8763,2003,12,29,0.0,—,—,—,27.4,31.1,24.6,10.6,34.6
8764,2003,12,30,0.0,—,—,—,27.5,31.5,24.5,10.3,35.3
8765,2003,12,31,0.1,—,—,—,27.5,31.4,24.9,10.7,40.3
8766,2004,1,1,0.0,—,—,—,27.2,31.5,24.1,8.3,32.4
8767,2004,1,2,0.0,—,—,—,27.5,32.0,24.0,11.5,32.4
8768,2004,1,3,0.1,—,—,—,27.7,32.0,24.6,12.8,37.8
8769,2004,1,4,0.0,—,—,—,27.7,32.0,24.9,10.5,41.4
8770,2004,1,5,15.5,—,—,—,26.6,31.4,24.6,9.7,34.2
8771,2004,1,6,0.0,—,—,—,27.5,31.5,24.6,11.5,36.0
8772,2004,1,7,0.0,—,—,—,27.4,31.8,24.4,11.4,34.2
8773,2004,1,8,0.0,—,—,—,27.8,31.9,25.2,11.9,36.0
8774,2004,1,9,22.8,—,—,—,26.8,31.0,25.0,7.8,31.0
8775,2004,1,10,3.4,—,—,—,27.8,31.8,25.3,12.4,34.2
8776,2004,1,11,15.2,—,—,—,26.5,29.7,24.1,11.4,33.8
8777,2004,1,12,0.0,—,—,—,27.5,31.6,25.1,17.2,33.1
8778,2004,1,13,0.0,—,—,—,27.8,31.3,25.8,15.5,39.6
8779,2004,1,14,1.1,—,—,—,27.4,31.7,24.1,11.7,34.2
8780,2004,1,15,0.1,—,—,—,27.2,31.2,24.1,13.3,32.8
8781,2004,1,16,0.0,—,—,—,27.7,31.9,24.7,12.5,34.2
8782,2004,1,17,0.0,—,—,—,27.8,31.8,24.9,13.1,34.2
8783,2004,1,18,0.0,—,—,—,28.0,31.7,25.4,9.5,28.8
8784,2004,1,19,168.9,—,—,—,25.8,30.1,22.9,7.9,37.4
8785,2004,1,20,0.0,—,—,—,26.9,31.2,23.2,8.2,33.5
8786,2004,1,21,0.0,—,—,—,27.7,31.8,24.5,11.5,36.0
8787,2004,1,22,0.0,—,—,—,27.7,31.6,24.9,12.9,35.3
8788,2004,1,23,55.7,—,—,—,25.7,26.8,23.8,8.6,43.2
8789,2004,1,24,177.8,—,—,—,24.4,26.8,22.0,8.9,50.4
8790,2004,1,25,4.4,—,—,—,24.8,27.2,22.1,12.4,39.6
8791,2004,1,26,9.6,—,—,—,25.6,28.0,23.9,6.7,32.4
